"""customer_id""","""store_id""","""first_name""","""last_name""","""email""","""address_id""","""active""",[
475,2," ""PEDRO"""," ""CHESTNUT"""," ""PEDRO.CHESTNUT@sakilacustomer.org""",480,1,"{""customer_id"":475,""store_id"":2,""first_name"": ""PEDRO"",""last_name"": ""CHESTNUT"",""email"": ""PEDRO.CHESTNUT@sakilacustomer.org"",""address_id"":480,""active"":1},"
476,1," ""DERRICK"""," ""BOURQUE"""," ""DERRICK.BOURQUE@sakilacustomer.org""",481,1,"{""customer_id"":476,""store_id"":1,""first_name"": ""DERRICK"",""last_name"": ""BOURQUE"",""email"": ""DERRICK.BOURQUE@sakilacustomer.org"",""address_id"":481,""active"":1},"
477,1," ""DAN"""," ""PAINE"""," ""DAN.PAINE@sakilacustomer.org""",482,1,"{""customer_id"":477,""store_id"":1,""first_name"": ""DAN"",""last_name"": ""PAINE"",""email"": ""DAN.PAINE@sakilacustomer.org"",""address_id"":482,""active"":1},"
478,1," ""LEWIS"""," ""LYMAN"""," ""LEWIS.LYMAN@sakilacustomer.org""",483,1,"{""customer_id"":478,""store_id"":1,""first_name"": ""LEWIS"",""last_name"": ""LYMAN"",""email"": ""LEWIS.LYMAN@sakilacustomer.org"",""address_id"":483,""active"":1},"
479,1," ""ZACHARY"""," ""HITE"""," ""ZACHARY.HITE@sakilacustomer.org""",484,1,"{""customer_id"":479,""store_id"":1,""first_name"": ""ZACHARY"",""last_name"": ""HITE"",""email"": ""ZACHARY.HITE@sakilacustomer.org"",""address_id"":484,""active"":1},"
480,1," ""COREY"""," ""HAUSER"""," ""COREY.HAUSER@sakilacustomer.org""",485,1,"{""customer_id"":480,""store_id"":1,""first_name"": ""COREY"",""last_name"": ""HAUSER"",""email"": ""COREY.HAUSER@sakilacustomer.org"",""address_id"":485,""active"":1},"
481,1," ""HERMAN"""," ""DEVORE"""," ""HERMAN.DEVORE@sakilacustomer.org""",486,1,"{""customer_id"":481,""store_id"":1,""first_name"": ""HERMAN"",""last_name"": ""DEVORE"",""email"": ""HERMAN.DEVORE@sakilacustomer.org"",""address_id"":486,""active"":1},"
482,1," ""MAURICE"""," ""CRAWLEY"""," ""MAURICE.CRAWLEY@sakilacustomer.org""",487,0,"{""customer_id"":482,""store_id"":1,""first_name"": ""MAURICE"",""last_name"": ""CRAWLEY"",""email"": ""MAURICE.CRAWLEY@sakilacustomer.org"",""address_id"":487,""active"":0},"
483,2," ""VERNON"""," ""CHAPA"""," ""VERNON.CHAPA@sakilacustomer.org""",488,1,"{""customer_id"":483,""store_id"":2,""first_name"": ""VERNON"",""last_name"": ""CHAPA"",""email"": ""VERNON.CHAPA@sakilacustomer.org"",""address_id"":488,""active"":1},"
484,1," ""ROBERTO"""," ""VU"""," ""ROBERTO.VU@sakilacustomer.org""",489,1,"{""customer_id"":484,""store_id"":1,""first_name"": ""ROBERTO"",""last_name"": ""VU"",""email"": ""ROBERTO.VU@sakilacustomer.org"",""address_id"":489,""active"":1},"
485,1," ""CLYDE"""," ""TOBIAS"""," ""CLYDE.TOBIAS@sakilacustomer.org""",490,1,"{""customer_id"":485,""store_id"":1,""first_name"": ""CLYDE"",""last_name"": ""TOBIAS"",""email"": ""CLYDE.TOBIAS@sakilacustomer.org"",""address_id"":490,""active"":1},"
486,1," ""GLEN"""," ""TALBERT"""," ""GLEN.TALBERT@sakilacustomer.org""",491,1,"{""customer_id"":486,""store_id"":1,""first_name"": ""GLEN"",""last_name"": ""TALBERT"",""email"": ""GLEN.TALBERT@sakilacustomer.org"",""address_id"":491,""active"":1},"
487,2," ""HECTOR"""," ""POINDEXTER"""," ""HECTOR.POINDEXTER@sakilacustomer.org""",492,1,"{""customer_id"":487,""store_id"":2,""first_name"": ""HECTOR"",""last_name"": ""POINDEXTER"",""email"": ""HECTOR.POINDEXTER@sakilacustomer.org"",""address_id"":492,""active"":1},"
488,2," ""SHANE"""," ""MILLARD"""," ""SHANE.MILLARD@sakilacustomer.org""",493,1,"{""customer_id"":488,""store_id"":2,""first_name"": ""SHANE"",""last_name"": ""MILLARD"",""email"": ""SHANE.MILLARD@sakilacustomer.org"",""address_id"":493,""active"":1},"
489,1," ""RICARDO"""," ""MEADOR"""," ""RICARDO.MEADOR@sakilacustomer.org""",494,1,"{""customer_id"":489,""store_id"":1,""first_name"": ""RICARDO"",""last_name"": ""MEADOR"",""email"": ""RICARDO.MEADOR@sakilacustomer.org"",""address_id"":494,""active"":1},"
490,1," ""SAM"""," ""MCDUFFIE"""," ""SAM.MCDUFFIE@sakilacustomer.org""",495,1,"{""customer_id"":490,""store_id"":1,""first_name"": ""SAM"",""last_name"": ""MCDUFFIE"",""email"": ""SAM.MCDUFFIE@sakilacustomer.org"",""address_id"":495,""active"":1},"
491,2," ""RICK"""," ""MATTOX"""," ""RICK.MATTOX@sakilacustomer.org""",496,1,"{""customer_id"":491,""store_id"":2,""first_name"": ""RICK"",""last_name"": ""MATTOX"",""email"": ""RICK.MATTOX@sakilacustomer.org"",""address_id"":496,""active"":1},"
492,2," ""LESTER"""," ""KRAUS"""," ""LESTER.KRAUS@sakilacustomer.org""",497,1,"{""customer_id"":492,""store_id"":2,""first_name"": ""LESTER"",""last_name"": ""KRAUS"",""email"": ""LESTER.KRAUS@sakilacustomer.org"",""address_id"":497,""active"":1},"
493,1," ""BRENT"""," ""HARKINS"""," ""BRENT.HARKINS@sakilacustomer.org""",498,1,"{""customer_id"":493,""store_id"":1,""first_name"": ""BRENT"",""last_name"": ""HARKINS"",""email"": ""BRENT.HARKINS@sakilacustomer.org"",""address_id"":498,""active"":1},"
494,2," ""RAMON"""," ""CHOATE"""," ""RAMON.CHOATE@sakilacustomer.org""",499,1,"{""customer_id"":494,""store_id"":2,""first_name"": ""RAMON"",""last_name"": ""CHOATE"",""email"": ""RAMON.CHOATE@sakilacustomer.org"",""address_id"":499,""active"":1},"
495,2," ""CHARLIE"""," ""BESS"""," ""CHARLIE.BESS@sakilacustomer.org""",500,1,"{""customer_id"":495,""store_id"":2,""first_name"": ""CHARLIE"",""last_name"": ""BESS"",""email"": ""CHARLIE.BESS@sakilacustomer.org"",""address_id"":500,""active"":1},"
496,2," ""TYLER"""," ""WREN"""," ""TYLER.WREN@sakilacustomer.org""",501,1,"{""customer_id"":496,""store_id"":2,""first_name"": ""TYLER"",""last_name"": ""WREN"",""email"": ""TYLER.WREN@sakilacustomer.org"",""address_id"":501,""active"":1},"
497,2," ""GILBERT"""," ""SLEDGE"""," ""GILBERT.SLEDGE@sakilacustomer.org""",502,1,"{""customer_id"":497,""store_id"":2,""first_name"": ""GILBERT"",""last_name"": ""SLEDGE"",""email"": ""GILBERT.SLEDGE@sakilacustomer.org"",""address_id"":502,""active"":1},"
498,1," ""GENE"""," ""SANBORN"""," ""GENE.SANBORN@sakilacustomer.org""",503,1,"{""customer_id"":498,""store_id"":1,""first_name"": ""GENE"",""last_name"": ""SANBORN"",""email"": ""GENE.SANBORN@sakilacustomer.org"",""address_id"":503,""active"":1},"
499,2," ""MARC"""," ""OUTLAW"""," ""MARC.OUTLAW@sakilacustomer.org""",504,1,"{""customer_id"":499,""store_id"":2,""first_name"": ""MARC"",""last_name"": ""OUTLAW"",""email"": ""MARC.OUTLAW@sakilacustomer.org"",""address_id"":504,""active"":1},"
500,1," ""REGINALD"""," ""KINDER"""," ""REGINALD.KINDER@sakilacustomer.org""",505,1,"{""customer_id"":500,""store_id"":1,""first_name"": ""REGINALD"",""last_name"": ""KINDER"",""email"": ""REGINALD.KINDER@sakilacustomer.org"",""address_id"":505,""active"":1},"
501,1," ""RUBEN"""," ""GEARY"""," ""RUBEN.GEARY@sakilacustomer.org""",506,1,"{""customer_id"":501,""store_id"":1,""first_name"": ""RUBEN"",""last_name"": ""GEARY"",""email"": ""RUBEN.GEARY@sakilacustomer.org"",""address_id"":506,""active"":1},"
502,1," ""BRETT"""," ""CORNWELL"""," ""BRETT.CORNWELL@sakilacustomer.org""",507,1,"{""customer_id"":502,""store_id"":1,""first_name"": ""BRETT"",""last_name"": ""CORNWELL"",""email"": ""BRETT.CORNWELL@sakilacustomer.org"",""address_id"":507,""active"":1},"
503,1," ""ANGEL"""," ""BARCLAY"""," ""ANGEL.BARCLAY@sakilacustomer.org""",508,1,"{""customer_id"":503,""store_id"":1,""first_name"": ""ANGEL"",""last_name"": ""BARCLAY"",""email"": ""ANGEL.BARCLAY@sakilacustomer.org"",""address_id"":508,""active"":1},"
504,1," ""NATHANIEL"""," ""ADAM"""," ""NATHANIEL.ADAM@sakilacustomer.org""",509,1,"{""customer_id"":504,""store_id"":1,""first_name"": ""NATHANIEL"",""last_name"": ""ADAM"",""email"": ""NATHANIEL.ADAM@sakilacustomer.org"",""address_id"":509,""active"":1},"
505,1," ""RAFAEL"""," ""ABNEY"""," ""RAFAEL.ABNEY@sakilacustomer.org""",510,1,"{""customer_id"":505,""store_id"":1,""first_name"": ""RAFAEL"",""last_name"": ""ABNEY"",""email"": ""RAFAEL.ABNEY@sakilacustomer.org"",""address_id"":510,""active"":1},"
506,2," ""LESLIE"""," ""SEWARD"""," ""LESLIE.SEWARD@sakilacustomer.org""",511,1,"{""customer_id"":506,""store_id"":2,""first_name"": ""LESLIE"",""last_name"": ""SEWARD"",""email"": ""LESLIE.SEWARD@sakilacustomer.org"",""address_id"":511,""active"":1},"
507,2," ""EDGAR"""," ""RHOADS"""," ""EDGAR.RHOADS@sakilacustomer.org""",512,1,"{""customer_id"":507,""store_id"":2,""first_name"": ""EDGAR"",""last_name"": ""RHOADS"",""email"": ""EDGAR.RHOADS@sakilacustomer.org"",""address_id"":512,""active"":1},"
508,2," ""MILTON"""," ""HOWLAND"""," ""MILTON.HOWLAND@sakilacustomer.org""",513,1,"{""customer_id"":508,""store_id"":2,""first_name"": ""MILTON"",""last_name"": ""HOWLAND"",""email"": ""MILTON.HOWLAND@sakilacustomer.org"",""address_id"":513,""active"":1},"
509,1," ""RAUL"""," ""FORTIER"""," ""RAUL.FORTIER@sakilacustomer.org""",514,1,"{""customer_id"":509,""store_id"":1,""first_name"": ""RAUL"",""last_name"": ""FORTIER"",""email"": ""RAUL.FORTIER@sakilacustomer.org"",""address_id"":514,""active"":1},"
510,2," ""BEN"""," ""EASTER"""," ""BEN.EASTER@sakilacustomer.org""",515,0,"{""customer_id"":510,""store_id"":2,""first_name"": ""BEN"",""last_name"": ""EASTER"",""email"": ""BEN.EASTER@sakilacustomer.org"",""address_id"":515,""active"":0},"
511,1," ""CHESTER"""," ""BENNER"""," ""CHESTER.BENNER@sakilacustomer.org""",516,1,"{""customer_id"":511,""store_id"":1,""first_name"": ""CHESTER"",""last_name"": ""BENNER"",""email"": ""CHESTER.BENNER@sakilacustomer.org"",""address_id"":516,""active"":1},"
512,1," ""CECIL"""," ""VINES"""," ""CECIL.VINES@sakilacustomer.org""",517,1,"{""customer_id"":512,""store_id"":1,""first_name"": ""CECIL"",""last_name"": ""VINES"",""email"": ""CECIL.VINES@sakilacustomer.org"",""address_id"":517,""active"":1},"
513,2," ""DUANE"""," ""TUBBS"""," ""DUANE.TUBBS@sakilacustomer.org""",519,1,"{""customer_id"":513,""store_id"":2,""first_name"": ""DUANE"",""last_name"": ""TUBBS"",""email"": ""DUANE.TUBBS@sakilacustomer.org"",""address_id"":519,""active"":1},"
514,2," ""FRANKLIN"""," ""TROUTMAN"""," ""FRANKLIN.TROUTMAN@sakilacustomer.org""",520,1,"{""customer_id"":514,""store_id"":2,""first_name"": ""FRANKLIN"",""last_name"": ""TROUTMAN"",""email"": ""FRANKLIN.TROUTMAN@sakilacustomer.org"",""address_id"":520,""active"":1},"
515,1," ""ANDRE"""," ""RAPP"""," ""ANDRE.RAPP@sakilacustomer.org""",521,1,"{""customer_id"":515,""store_id"":1,""first_name"": ""ANDRE"",""last_name"": ""RAPP"",""email"": ""ANDRE.RAPP@sakilacustomer.org"",""address_id"":521,""active"":1},"
516,2," ""ELMER"""," ""NOE"""," ""ELMER.NOE@sakilacustomer.org""",522,1,"{""customer_id"":516,""store_id"":2,""first_name"": ""ELMER"",""last_name"": ""NOE"",""email"": ""ELMER.NOE@sakilacustomer.org"",""address_id"":522,""active"":1},"
517,2," ""BRAD"""," ""MCCURDY"""," ""BRAD.MCCURDY@sakilacustomer.org""",523,1,"{""customer_id"":517,""store_id"":2,""first_name"": ""BRAD"",""last_name"": ""MCCURDY"",""email"": ""BRAD.MCCURDY@sakilacustomer.org"",""address_id"":523,""active"":1},"
518,1," ""GABRIEL"""," ""HARDER"""," ""GABRIEL.HARDER@sakilacustomer.org""",524,1,"{""customer_id"":518,""store_id"":1,""first_name"": ""GABRIEL"",""last_name"": ""HARDER"",""email"": ""GABRIEL.HARDER@sakilacustomer.org"",""address_id"":524,""active"":1},"
519,2," ""RON"""," ""DELUCA"""," ""RON.DELUCA@sakilacustomer.org""",525,1,"{""customer_id"":519,""store_id"":2,""first_name"": ""RON"",""last_name"": ""DELUCA"",""email"": ""RON.DELUCA@sakilacustomer.org"",""address_id"":525,""active"":1},"
520,2," ""MITCHELL"""," ""WESTMORELAND"""," ""MITCHELL.WESTMORELAND@sakilacustomer.org""",526,1,"{""customer_id"":520,""store_id"":2,""first_name"": ""MITCHELL"",""last_name"": ""WESTMORELAND"",""email"": ""MITCHELL.WESTMORELAND@sakilacustomer.org"",""address_id"":526,""active"":1},"
521,2," ""ROLAND"""," ""SOUTH"""," ""ROLAND.SOUTH@sakilacustomer.org""",527,1,"{""customer_id"":521,""store_id"":2,""first_name"": ""ROLAND"",""last_name"": ""SOUTH"",""email"": ""ROLAND.SOUTH@sakilacustomer.org"",""address_id"":527,""active"":1},"
522,2," ""ARNOLD"""," ""HAVENS"""," ""ARNOLD.HAVENS@sakilacustomer.org""",528,1,"{""customer_id"":522,""store_id"":2,""first_name"": ""ARNOLD"",""last_name"": ""HAVENS"",""email"": ""ARNOLD.HAVENS@sakilacustomer.org"",""address_id"":528,""active"":1},"
523,1," ""HARVEY"""," ""GUAJARDO"""," ""HARVEY.GUAJARDO@sakilacustomer.org""",529,1,"{""customer_id"":523,""store_id"":1,""first_name"": ""HARVEY"",""last_name"": ""GUAJARDO"",""email"": ""HARVEY.GUAJARDO@sakilacustomer.org"",""address_id"":529,""active"":1},"
524,1," ""JARED"""," ""ELY"""," ""JARED.ELY@sakilacustomer.org""",530,1,"{""customer_id"":524,""store_id"":1,""first_name"": ""JARED"",""last_name"": ""ELY"",""email"": ""JARED.ELY@sakilacustomer.org"",""address_id"":530,""active"":1},"
525,2," ""ADRIAN"""," ""CLARY"""," ""ADRIAN.CLARY@sakilacustomer.org""",531,1,"{""customer_id"":525,""store_id"":2,""first_name"": ""ADRIAN"",""last_name"": ""CLARY"",""email"": ""ADRIAN.CLARY@sakilacustomer.org"",""address_id"":531,""active"":1},"
526,2," ""KARL"""," ""SEAL"""," ""KARL.SEAL@sakilacustomer.org""",532,1,"{""customer_id"":526,""store_id"":2,""first_name"": ""KARL"",""last_name"": ""SEAL"",""email"": ""KARL.SEAL@sakilacustomer.org"",""address_id"":532,""active"":1},"
527,1," ""CORY"""," ""MEEHAN"""," ""CORY.MEEHAN@sakilacustomer.org""",533,1,"{""customer_id"":527,""store_id"":1,""first_name"": ""CORY"",""last_name"": ""MEEHAN"",""email"": ""CORY.MEEHAN@sakilacustomer.org"",""address_id"":533,""active"":1},"
528,1," ""CLAUDE"""," ""HERZOG"""," ""CLAUDE.HERZOG@sakilacustomer.org""",534,1,"{""customer_id"":528,""store_id"":1,""first_name"": ""CLAUDE"",""last_name"": ""HERZOG"",""email"": ""CLAUDE.HERZOG@sakilacustomer.org"",""address_id"":534,""active"":1},"
529,2," ""ERIK"""," ""GUILLEN"""," ""ERIK.GUILLEN@sakilacustomer.org""",535,1,"{""customer_id"":529,""store_id"":2,""first_name"": ""ERIK"",""last_name"": ""GUILLEN"",""email"": ""ERIK.GUILLEN@sakilacustomer.org"",""address_id"":535,""active"":1},"
530,2," ""DARRYL"""," ""ASHCRAFT"""," ""DARRYL.ASHCRAFT@sakilacustomer.org""",536,1,"{""customer_id"":530,""store_id"":2,""first_name"": ""DARRYL"",""last_name"": ""ASHCRAFT"",""email"": ""DARRYL.ASHCRAFT@sakilacustomer.org"",""address_id"":536,""active"":1},"
531,2," ""JAMIE"""," ""WAUGH"""," ""JAMIE.WAUGH@sakilacustomer.org""",537,1,"{""customer_id"":531,""store_id"":2,""first_name"": ""JAMIE"",""last_name"": ""WAUGH"",""email"": ""JAMIE.WAUGH@sakilacustomer.org"",""address_id"":537,""active"":1},"
532,2," ""NEIL"""," ""RENNER"""," ""NEIL.RENNER@sakilacustomer.org""",538,1,"{""customer_id"":532,""store_id"":2,""first_name"": ""NEIL"",""last_name"": ""RENNER"",""email"": ""NEIL.RENNER@sakilacustomer.org"",""address_id"":538,""active"":1},"
533,1," ""JESSIE"""," ""MILAM"""," ""JESSIE.MILAM@sakilacustomer.org""",539,1,"{""customer_id"":533,""store_id"":1,""first_name"": ""JESSIE"",""last_name"": ""MILAM"",""email"": ""JESSIE.MILAM@sakilacustomer.org"",""address_id"":539,""active"":1},"
534,1," ""CHRISTIAN"""," ""JUNG"""," ""CHRISTIAN.JUNG@sakilacustomer.org""",540,0,"{""customer_id"":534,""store_id"":1,""first_name"": ""CHRISTIAN"",""last_name"": ""JUNG"",""email"": ""CHRISTIAN.JUNG@sakilacustomer.org"",""address_id"":540,""active"":0},"
535,1," ""JAVIER"""," ""ELROD"""," ""JAVIER.ELROD@sakilacustomer.org""",541,1,"{""customer_id"":535,""store_id"":1,""first_name"": ""JAVIER"",""last_name"": ""ELROD"",""email"": ""JAVIER.ELROD@sakilacustomer.org"",""address_id"":541,""active"":1},"
536,2," ""FERNANDO"""," ""CHURCHILL"""," ""FERNANDO.CHURCHILL@sakilacustomer.org""",542,1,"{""customer_id"":536,""store_id"":2,""first_name"": ""FERNANDO"",""last_name"": ""CHURCHILL"",""email"": ""FERNANDO.CHURCHILL@sakilacustomer.org"",""address_id"":542,""active"":1},"
537,2," ""CLINTON"""," ""BUFORD"""," ""CLINTON.BUFORD@sakilacustomer.org""",543,1,"{""customer_id"":537,""store_id"":2,""first_name"": ""CLINTON"",""last_name"": ""BUFORD"",""email"": ""CLINTON.BUFORD@sakilacustomer.org"",""address_id"":543,""active"":1},"
538,2," ""TED"""," ""BREAUX"""," ""TED.BREAUX@sakilacustomer.org""",544,1,"{""customer_id"":538,""store_id"":2,""first_name"": ""TED"",""last_name"": ""BREAUX"",""email"": ""TED.BREAUX@sakilacustomer.org"",""address_id"":544,""active"":1},"
539,1," ""MATHEW"""," ""BOLIN"""," ""MATHEW.BOLIN@sakilacustomer.org""",545,1,"{""customer_id"":539,""store_id"":1,""first_name"": ""MATHEW"",""last_name"": ""BOLIN"",""email"": ""MATHEW.BOLIN@sakilacustomer.org"",""address_id"":545,""active"":1},"
540,1," ""TYRONE"""," ""ASHER"""," ""TYRONE.ASHER@sakilacustomer.org""",546,1,"{""customer_id"":540,""store_id"":1,""first_name"": ""TYRONE"",""last_name"": ""ASHER"",""email"": ""TYRONE.ASHER@sakilacustomer.org"",""address_id"":546,""active"":1},"
541,2," ""DARREN"""," ""WINDHAM"""," ""DARREN.WINDHAM@sakilacustomer.org""",547,1,"{""customer_id"":541,""store_id"":2,""first_name"": ""DARREN"",""last_name"": ""WINDHAM"",""email"": ""DARREN.WINDHAM@sakilacustomer.org"",""address_id"":547,""active"":1},"
542,2," ""LONNIE"""," ""TIRADO"""," ""LONNIE.TIRADO@sakilacustomer.org""",548,1,"{""customer_id"":542,""store_id"":2,""first_name"": ""LONNIE"",""last_name"": ""TIRADO"",""email"": ""LONNIE.TIRADO@sakilacustomer.org"",""address_id"":548,""active"":1},"
543,1," ""LANCE"""," ""PEMBERTON"""," ""LANCE.PEMBERTON@sakilacustomer.org""",549,1,"{""customer_id"":543,""store_id"":1,""first_name"": ""LANCE"",""last_name"": ""PEMBERTON"",""email"": ""LANCE.PEMBERTON@sakilacustomer.org"",""address_id"":549,""active"":1},"
544,2," ""CODY"""," ""NOLEN"""," ""CODY.NOLEN@sakilacustomer.org""",550,1,"{""customer_id"":544,""store_id"":2,""first_name"": ""CODY"",""last_name"": ""NOLEN"",""email"": ""CODY.NOLEN@sakilacustomer.org"",""address_id"":550,""active"":1},"
545,2," ""JULIO"""," ""NOLAND"""," ""JULIO.NOLAND@sakilacustomer.org""",551,1,"{""customer_id"":545,""store_id"":2,""first_name"": ""JULIO"",""last_name"": ""NOLAND"",""email"": ""JULIO.NOLAND@sakilacustomer.org"",""address_id"":551,""active"":1},"
546,1," ""KELLY"""," ""KNOTT"""," ""KELLY.KNOTT@sakilacustomer.org""",552,1,"{""customer_id"":546,""store_id"":1,""first_name"": ""KELLY"",""last_name"": ""KNOTT"",""email"": ""KELLY.KNOTT@sakilacustomer.org"",""address_id"":552,""active"":1},"
547,1," ""KURT"""," ""EMMONS"""," ""KURT.EMMONS@sakilacustomer.org""",553,1,"{""customer_id"":547,""store_id"":1,""first_name"": ""KURT"",""last_name"": ""EMMONS"",""email"": ""KURT.EMMONS@sakilacustomer.org"",""address_id"":553,""active"":1},"
548,1," ""ALLAN"""," ""CORNISH"""," ""ALLAN.CORNISH@sakilacustomer.org""",554,1,"{""customer_id"":548,""store_id"":1,""first_name"": ""ALLAN"",""last_name"": ""CORNISH"",""email"": ""ALLAN.CORNISH@sakilacustomer.org"",""address_id"":554,""active"":1},"
549,1," ""NELSON"""," ""CHRISTENSON"""," ""NELSON.CHRISTENSON@sakilacustomer.org""",555,1,"{""customer_id"":549,""store_id"":1,""first_name"": ""NELSON"",""last_name"": ""CHRISTENSON"",""email"": ""NELSON.CHRISTENSON@sakilacustomer.org"",""address_id"":555,""active"":1},"
550,2," ""GUY"""," ""BROWNLEE"""," ""GUY.BROWNLEE@sakilacustomer.org""",556,1,"{""customer_id"":550,""store_id"":2,""first_name"": ""GUY"",""last_name"": ""BROWNLEE"",""email"": ""GUY.BROWNLEE@sakilacustomer.org"",""address_id"":556,""active"":1},"
551,2," ""CLAYTON"""," ""BARBEE"""," ""CLAYTON.BARBEE@sakilacustomer.org""",557,1,"{""customer_id"":551,""store_id"":2,""first_name"": ""CLAYTON"",""last_name"": ""BARBEE"",""email"": ""CLAYTON.BARBEE@sakilacustomer.org"",""address_id"":557,""active"":1},"
552,2," ""HUGH"""," ""WALDROP"""," ""HUGH.WALDROP@sakilacustomer.org""",558,1,"{""customer_id"":552,""store_id"":2,""first_name"": ""HUGH"",""last_name"": ""WALDROP"",""email"": ""HUGH.WALDROP@sakilacustomer.org"",""address_id"":558,""active"":1},"
553,1," ""MAX"""," ""PITT"""," ""MAX.PITT@sakilacustomer.org""",559,1,"{""customer_id"":553,""store_id"":1,""first_name"": ""MAX"",""last_name"": ""PITT"",""email"": ""MAX.PITT@sakilacustomer.org"",""address_id"":559,""active"":1},"
554,1," ""DWAYNE"""," ""OLVERA"""," ""DWAYNE.OLVERA@sakilacustomer.org""",560,1,"{""customer_id"":554,""store_id"":1,""first_name"": ""DWAYNE"",""last_name"": ""OLVERA"",""email"": ""DWAYNE.OLVERA@sakilacustomer.org"",""address_id"":560,""active"":1},"
555,1," ""DWIGHT"""," ""LOMBARDI"""," ""DWIGHT.LOMBARDI@sakilacustomer.org""",561,1,"{""customer_id"":555,""store_id"":1,""first_name"": ""DWIGHT"",""last_name"": ""LOMBARDI"",""email"": ""DWIGHT.LOMBARDI@sakilacustomer.org"",""address_id"":561,""active"":1},"
556,2," ""ARMANDO"""," ""GRUBER"""," ""ARMANDO.GRUBER@sakilacustomer.org""",562,1,"{""customer_id"":556,""store_id"":2,""first_name"": ""ARMANDO"",""last_name"": ""GRUBER"",""email"": ""ARMANDO.GRUBER@sakilacustomer.org"",""address_id"":562,""active"":1},"
557,1," ""FELIX"""," ""GAFFNEY"""," ""FELIX.GAFFNEY@sakilacustomer.org""",563,1,"{""customer_id"":557,""store_id"":1,""first_name"": ""FELIX"",""last_name"": ""GAFFNEY"",""email"": ""FELIX.GAFFNEY@sakilacustomer.org"",""address_id"":563,""active"":1},"
558,1," ""JIMMIE"""," ""EGGLESTON"""," ""JIMMIE.EGGLESTON@sakilacustomer.org""",564,0,"{""customer_id"":558,""store_id"":1,""first_name"": ""JIMMIE"",""last_name"": ""EGGLESTON"",""email"": ""JIMMIE.EGGLESTON@sakilacustomer.org"",""address_id"":564,""active"":0},"
559,2," ""EVERETT"""," ""BANDA"""," ""EVERETT.BANDA@sakilacustomer.org""",565,1,"{""customer_id"":559,""store_id"":2,""first_name"": ""EVERETT"",""last_name"": ""BANDA"",""email"": ""EVERETT.BANDA@sakilacustomer.org"",""address_id"":565,""active"":1},"
560,1," ""JORDAN"""," ""ARCHULETA"""," ""JORDAN.ARCHULETA@sakilacustomer.org""",566,1,"{""customer_id"":560,""store_id"":1,""first_name"": ""JORDAN"",""last_name"": ""ARCHULETA"",""email"": ""JORDAN.ARCHULETA@sakilacustomer.org"",""address_id"":566,""active"":1},"
561,2," ""IAN"""," ""STILL"""," ""IAN.STILL@sakilacustomer.org""",567,1,"{""customer_id"":561,""store_id"":2,""first_name"": ""IAN"",""last_name"": ""STILL"",""email"": ""IAN.STILL@sakilacustomer.org"",""address_id"":567,""active"":1},"
562,1," ""WALLACE"""," ""SLONE"""," ""WALLACE.SLONE@sakilacustomer.org""",568,1,"{""customer_id"":562,""store_id"":1,""first_name"": ""WALLACE"",""last_name"": ""SLONE"",""email"": ""WALLACE.SLONE@sakilacustomer.org"",""address_id"":568,""active"":1},"
563,2," ""KEN"""," ""PREWITT"""," ""KEN.PREWITT@sakilacustomer.org""",569,1,"{""customer_id"":563,""store_id"":2,""first_name"": ""KEN"",""last_name"": ""PREWITT"",""email"": ""KEN.PREWITT@sakilacustomer.org"",""address_id"":569,""active"":1},"
564,2," ""BOB"""," ""PFEIFFER"""," ""BOB.PFEIFFER@sakilacustomer.org""",570,1,"{""customer_id"":564,""store_id"":2,""first_name"": ""BOB"",""last_name"": ""PFEIFFER"",""email"": ""BOB.PFEIFFER@sakilacustomer.org"",""address_id"":570,""active"":1},"
565,2," ""JAIME"""," ""NETTLES"""," ""JAIME.NETTLES@sakilacustomer.org""",571,1,"{""customer_id"":565,""store_id"":2,""first_name"": ""JAIME"",""last_name"": ""NETTLES"",""email"": ""JAIME.NETTLES@sakilacustomer.org"",""address_id"":571,""active"":1},"
566,1," ""CASEY"""," ""MENA"""," ""CASEY.MENA@sakilacustomer.org""",572,1,"{""customer_id"":566,""store_id"":1,""first_name"": ""CASEY"",""last_name"": ""MENA"",""email"": ""CASEY.MENA@sakilacustomer.org"",""address_id"":572,""active"":1},"
567,2," ""ALFREDO"""," ""MCADAMS"""," ""ALFREDO.MCADAMS@sakilacustomer.org""",573,1,"{""customer_id"":567,""store_id"":2,""first_name"": ""ALFREDO"",""last_name"": ""MCADAMS"",""email"": ""ALFREDO.MCADAMS@sakilacustomer.org"",""address_id"":573,""active"":1},"
568,2," ""ALBERTO"""," ""HENNING"""," ""ALBERTO.HENNING@sakilacustomer.org""",574,1,"{""customer_id"":568,""store_id"":2,""first_name"": ""ALBERTO"",""last_name"": ""HENNING"",""email"": ""ALBERTO.HENNING@sakilacustomer.org"",""address_id"":574,""active"":1},"
569,2," ""DAVE"""," ""GARDINER"""," ""DAVE.GARDINER@sakilacustomer.org""",575,1,"{""customer_id"":569,""store_id"":2,""first_name"": ""DAVE"",""last_name"": ""GARDINER"",""email"": ""DAVE.GARDINER@sakilacustomer.org"",""address_id"":575,""active"":1},"
